50e5f7d8d7c3df413b00059c,513f12e5fdc9f0358700ca2f,left
50e5f7d8d7c3df413b00059c,51414785fdc9f04926006a8a,right
50e5fae9d7c3df413b000730,513e5fb6fdc9f0358700b2a7,left
50e5fae9d7c3df413b000731,513d7f8ffdc9f03587007618,right
50e5faebd7c3df413b000750,50f43538fdc9f065f0002d1e,right
50e5faebd7c3df413b000750,50f561ccfdc9f065f0005757,right
50e5faebd7c3df413b000750,51422772fdc9f04926008670,equal
50e5faecd7c3df413b000755,513cc794fdc9f03587001a68,right
50e5faecd7c3df413b000755,5140b992fdc9f04926001e95,right
50e5faecd7c3df413b000757,50e5faecd7c3df413b000757,equal
50e5faecd7c3df413b000757,513e6f62fdc9f0358700c575,equal
50e5faedd7c3df413b000770,50f55e54fdc9f065f0004bf3,equal
50e5faedd7c3df413b000770,513e6a85fdc9f0358700bee3,equal
50e73275d7c3df413b000e24,50f5ed9cfdc9f065f0008e6c,right
50e73276d7c3df413b000e36,50f5612dfdc9f065f00054f2,left
50e73276d7c3df413b000e36,514135eefdc9f04926004b93,left
50e73276d7c3df413b000e36,5185cf6efdc9f03fd5000f22,left
50e748e2d7c3df413b0013a0,513d6a64fdc9f03587004a5d,left
50e748e2d7c3df413b0013a0,513d6b99fdc9f03587004d6d,right
50e748e2d7c3df413b0013a0,513d6d43fdc9f03587005111,left
50e748e2d7c3df413b0013a0,513d7b23fdc9f03587006a6d,right
50e748e2d7c3df413b0013a0,513d9fcefdc9f03587008817,left
50e748e2d7c3df413b0013a7,50f43532fdc9f065f0002ca3,right
50e748e2d7c3df413b0013a7,50f5eaf9fdc9f065f0007f28,left
50e748e3d7c3df413b0013b1,50e748e3d7c3df413b0013b1,equal
50e748e3d7c3df413b0013b1,50f5625bfdc9f065f0005979,equal
50e748e3d7c3df413b0013b1,513d9b76fdc9f03587007a05,right
50e748e3d7c3df413b0013b9,5185cd40fdc9f03fd5000cfd,right
50e748e4d7c3df413b0013cf,50f44568fdc9f065f0003504,left
50e748e5d7c3df413b0013e8,50f5e702fdc9f065f0006f27,left
50e748e5d7c3df413b0013e8,513ce415fdc9f035870021ff,right
50e748e6d7c3df413b0013f2,514133e6fdc9f0492600447c,left
50e748e6d7c3df413b0013f6,513d6be3fdc9f03587004e22,left
50e748e6d7c3df413b001407,513e1ce2fdc9f03587009862,right
50e748e6d7c3df413b00140f,50f44868fdc9f065f0004018,right
50e748e8d7c3df413b001423,513d7f54fdc9f035870075b9,left
50e748e8d7c3df413b001423,513f2dc1fdc9f0358700dac6,left
50e748e9d7c3df413b001436,50f5eba0fdc9f065f000837a,left
50e748e9d7c3df413b001438,513d6898fdc9f03587004418,right
50e748e9d7c3df413b001438,513f2a09fdc9f0358700d486,right
50e748e9d7c3df413b00143e,51409101fdc9f049260003fe,equal
50e748e9d7c3df413b001440,50f43b70fdc9f065f00030ca,left
50e748e9d7c3df413b001440,50f5ec19fdc9f065f0008736,right
50e748e9d7c3df413b001440,5140b9d9fdc9f04926001f1f,left
50e748e9d7c3df413b001440,514144defdc9f04926006554,right
50e748e9d7c3df413b001440,5141457afdc9f049260065fa,right
50e748e9d7c3df413b001446,50f43b8cfdc9f065f00031c3,equal
50e748e9d7c3df413b001446,513d7ce2fdc9f03587007039,left
50e748e9d7c3df413b001449,513e613afdc9f0358700b4ff,left
50e748e9d7c3df413b00144c,513d9f96fdc9f03587008791,left
50e748e9d7c3df413b00144c,5140d513fdc9f04926003421,left
50e748e9d7c3df413b001452,50f5640dfdc9f065f0006056,equal
50e748e9d7c3df413b001454,513e1c88fdc9f0358700977c,left
50e748e9d7c3df413b001454,51414eb9fdc9f049260078f9,left
50e748ead7c3df413b00146c,50f5eab2fdc9f065f0007c61,left
50e748ead7c3df413b00146c,5141336efdc9f049260042d2,left
50e748ead7c3df413b00146d,50f5e568fdc9f065f0006881,left
50e748ead7c3df413b00146d,513d7810fdc9f03587006039,right
50e748ead7c3df413b00146d,513d7c7cfdc9f03587006ef2,left
